"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Habersham County, GA"	"13137"	Suppressed	44567	Suppressed
	"Hall County, GA"	"13139"	Suppressed	199335	Suppressed
	"Hancock County, GA"	"13141"	Suppressed	8561	Suppressed
	"Haralson County, GA"	"13143"	Suppressed	29256	Suppressed
	"Harris County, GA"	"13145"	0	33915	Unreliable
	"Hart County, GA"	"13147"	0	25794	Unreliable
	"Heard County, GA"	"13149"	0	11730	Unreliable
	"Henry County, GA"	"13151"	17	225813	Unreliable
	"Houston County, GA"	"13153"	Suppressed	153479	Suppressed
	"Irwin County, GA"	"13155"	0	9410	Unreliable
	"Jackson County, GA"	"13157"	Suppressed	67519	Suppressed
	"Jasper County, GA"	"13159"	Suppressed	13964	Suppressed
	"Jeff Davis County, GA"	"13161"	0	15025	Unreliable
	"Jefferson County, GA"	"13163"	Suppressed	15648	Suppressed
	"Jenkins County, GA"	"13165"	Suppressed	8767	Suppressed
	"Johnson County, GA"	"13167"	Suppressed	9788	Suppressed
	"Jones County, GA"	"13169"	Suppressed	28470	Suppressed
	"Lamar County, GA"	"13171"	0	18599	Unreliable
	"Lanier County, GA"	"13173"	0	10425	Unreliable
	"Laurens County, GA"	"13175"	Suppressed	47330	Suppressed
	"Lee County, GA"	"13177"	Suppressed	29470	Suppressed
	"Liberty County, GA"	"13179"	Suppressed	61386	Suppressed
	"Lincoln County, GA"	"13181"	0	7880	Unreliable
	"Long County, GA"	"13183"	0	19014	Unreliable
	"Lowndes County, GA"	"13185"	Suppressed	115489	Suppressed
	"Lumpkin County, GA"	"13187"	Suppressed	32873	Suppressed
	"McDuffie County, GA"	"13189"	Suppressed	21498	Suppressed
	"McIntosh County, GA"	"13191"	0	14106	Unreliable
	"Macon County, GA"	"13193"	Suppressed	13314	Suppressed
	"Madison County, GA"	"13195"	0	29302	Unreliable
	"Marion County, GA"	"13197"	0	8450	Unreliable
	"Meriwether County, GA"	"13199"	Suppressed	21049	Suppressed
	"Miller County, GA"	"13201"	0	5838	Unreliable
	"Mitchell County, GA"	"13205"	Suppressed	22292	Suppressed
	"Monroe County, GA"	"13207"	0	27113	Unreliable
	"Montgomery County, GA"	"13209"	0	9031	Unreliable
	"Morgan County, GA"	"13211"	Suppressed	18412	Suppressed
	"Murray County, GA"	"13213"	Suppressed	39782	Suppressed
	"Muscogee County, GA"	"13215"	40	194058	20.6
	"Newton County, GA"	"13217"	14	108078	Unreliable
	"Oconee County, GA"	"13219"	Suppressed	38028	Suppressed
	"Oglethorpe County, GA"	"13221"	0	14877	Unreliable
	"Paulding County, GA"	"13223"	Suppressed	159445	Suppressed
	"Peach County, GA"	"13225"	Suppressed	27099	Suppressed
	"Pickens County, GA"	"13227"	0	31588	Unreliable
	"Pierce County, GA"	"13229"	0	19307	Unreliable
	"Pike County, GA"	"13231"	0	18217	Unreliable
	"Polk County, GA"	"13233"	Suppressed	42085	Suppressed
	"Pulaski County, GA"	"13235"	0	11201	Unreliable
	"Putnam County, GA"	"13237"	0	21730	Unreliable
	"Quitman County, GA"	"13239"	0	2358	Unreliable
	"Rabun County, GA"	"13241"	Suppressed	16602	Suppressed
	"Randolph County, GA"	"13243"	Suppressed	7075	Suppressed
	"Richmond County, GA"	"13245"	30	201800	14.9
	"Rockdale County, GA"	"13247"	Suppressed	90312	Suppressed
	"Schley County, GA"	"13249"	0	5213	Unreliable
	"Screven County, GA"	"13251"	Suppressed	13953	Suppressed
	"Seminole County, GA"	"13253"	Suppressed	8292	Suppressed
	"Spalding County, GA"	"13255"	Suppressed	65380	Suppressed
	"Stephens County, GA"	"13257"	0	25890	Unreliable
	"Stewart County, GA"	"13259"	0	5985	Unreliable
	"Sumter County, GA"	"13261"	Suppressed	29847	Suppressed
	"Talbot County, GA"	"13263"	0	6249	Unreliable
	"Taliaferro County, GA"	"13265"	0	1628	Unreliable
	"Tattnall County, GA"	"13267"	Suppressed	25334	Suppressed
	"Taylor County, GA"	"13269"	Suppressed	8142	Suppressed
	"Telfair County, GA"	"13271"	0	15989	Unreliable
	"Terrell County, GA"	"13273"	0	8729	Unreliable
	"Thomas County, GA"	"13275"	0	44779	Unreliable
	"Tift County, GA"	"13277"	Suppressed	40598	Suppressed
	"Toombs County, GA"	"13279"	Suppressed	26999	Suppressed
	"Towns County, GA"	"13281"	0	11506	Unreliable
	"Treutlen County, GA"	"13283"	0	6740	Unreliable
	"Troup County, GA"	"13285"	Suppressed	69786	Suppressed
	"Turner County, GA"	"13287"	0	7961	Unreliable
	"Twiggs County, GA"	"13289"	Suppressed	8174	Suppressed
	"Union County, GA"	"13291"	0	23459	Unreliable
	"Upson County, GA"	"13293"	Suppressed	26135	Suppressed
	"Walker County, GA"	"13295"	Suppressed	68939	Suppressed
	"Walton County, GA"	"13297"	Suppressed	91600	Suppressed
	"Ware County, GA"	"13299"	Suppressed	35871	Suppressed
	"Warren County, GA"	"13301"	0	5303	Unreliable
	"Washington County, GA"	"13303"	0	20313	Unreliable
	"Wayne County, GA"	"13305"	0	29817	Unreliable
	"Webster County, GA"	"13307"	0	2605	Unreliable
	"Wheeler County, GA"	"13309"	0	7952	Unreliable
	"White County, GA"	"13311"	0	29453	Unreliable
	"Whitfield County, GA"	"13313"	0	104658	Unreliable
	"Wilcox County, GA"	"13315"	0	8800	Unreliable
	"Wilkes County, GA"	"13317"	Suppressed	9892	Suppressed
	"Wilkinson County, GA"	"13319"	0	8959	Unreliable
	"Worth County, GA"	"13321"	Suppressed	20533	Suppressed
	"Hawaii County, HI"	"15001"	Suppressed	200381	Suppressed
	"Honolulu County, HI"	"15003"	Suppressed	988650	Suppressed
	"Kalawao County, HI"	"15005"	0	88	Unreliable
	"Kauai County, HI"	"15007"	0	72159	Unreliable
	"Maui County, HI"	"15009"	0	166260	Unreliable
	"Ada County, ID"	"16001"	Suppressed	456849	Suppressed
	"Adams County, ID"	"16003"	0	4147	Unreliable
	"Bannock County, ID"	"16005"	Suppressed	85269	Suppressed
	"Bear Lake County, ID"	"16007"	0	6028	Unreliable
	"Benewah County, ID"	"16009"	0	9184	Unreliable
	"Bingham County, ID"	"16011"	Suppressed	45927	Suppressed
	"Blaine County, ID"	"16013"	0	22024	Unreliable
	"Boise County, ID"	"16015"	0	7290	Unreliable
	"Bonner County, ID"	"16017"	Suppressed	43560	Suppressed
	"Bonneville County, ID"	"16019"	Suppressed	114595	Suppressed
	"Boundary County, ID"	"16021"	Suppressed	11922	Suppressed
	"Butte County, ID"	"16023"	0	2602	Unreliable
	"Camas County, ID"	"16025"	0	1102	Unreliable
	"Canyon County, ID"	"16027"	Suppressed	216699	Suppressed
	"Caribou County, ID"	"16029"	0	7034	Unreliable
	"Cassia County, ID"	"16031"	Suppressed	23664	Suppressed
	"Clark County, ID"	"16033"	0	873	Unreliable
	"Clearwater County, ID"	"16035"	Suppressed	8546	Suppressed
	"Custer County, ID"	"16037"	0	4172	Unreliable
	"Elmore County, ID"	"16039"	Suppressed	26823	Suppressed
	"Franklin County, ID"	"16041"	Suppressed	13564	Suppressed
	"Fremont County, ID"	"16043"	0	13094	Unreliable
	"Gem County, ID"	"16045"	0	17379	Unreliable
	"Gooding County, ID"	"16047"	0	15124	Unreliable
	"Idaho County, ID"	"16049"	0	16369	Unreliable
	"Jefferson County, ID"	"16051"	0	28446	Unreliable
	"Jerome County, ID"	"16053"	0	23627	Unreliable
	"Kootenai County, ID"	"16055"	Suppressed	157637	Suppressed
	"Latah County, ID"	"16057"	0	39333	Unreliable
	"Lemhi County, ID"	"16059"	0	7875	Unreliable
	"Lewis County, ID"	"16061"	0	3887	Unreliable
	"Lincoln County, ID"	"16063"	0	5318	Unreliable
	"Madison County, ID"	"16065"	0	39141	Unreliable
	"Minidoka County, ID"	"16067"	Suppressed	20729	Suppressed
	"Nez Perce County, ID"	"16069"	0	40385	Unreliable
	"Oneida County, ID"	"16071"	0	4427	Unreliable
	"Owyhee County, ID"	"16073"	0	11628	Unreliable
	"Payette County, ID"	"16075"	0	23215	Unreliable
	"Power County, ID"	"16077"	0	7600	Unreliable
	"Shoshone County, ID"	"16079"	0	12542	Unreliable
	"Teton County, ID"	"16081"	0	11381	Unreliable
	"Twin Falls County, ID"	"16083"	Suppressed	85124	Suppressed
	"Valley County, ID"	"16085"	0	10687	Unreliable
	"Washington County, ID"	"16087"	0	10121	Unreliable
	"Adams County, IL"	"17001"	0	66234	Unreliable
	"Alexander County, IL"	"17003"	0	6315	Unreliable
	"Bond County, IL"	"17005"	0	16948	Unreliable
	"Boone County, IL"	"17007"	Suppressed	53513	Suppressed
	"Brown County, IL"	"17009"	0	6716	Unreliable
	"Bureau County, IL"	"17011"	Suppressed	33243	Suppressed
	"Calhoun County, IL"	"17013"	0	4833	Unreliable
	"Carroll County, IL"	"17015"	0	14518	Unreliable
	"Cass County, IL"	"17017"	0	12505	Unreliable
	"Champaign County, IL"	"17019"	Suppressed	209399	Suppressed
	"Christian County, IL"	"17021"	0	33102	Unreliable
	"Clark County, IL"	"17023"	0	15767	Unreliable
	"Clay County, IL"	"17025"	0	13269	Unreliable
	"Clinton County, IL"	"17027"	0	37614	Unreliable
	"Coles County, IL"	"17029"	0	51979	Unreliable
	"Cook County, IL"	"17031"	713	5211263	13.7
	"Crawford County, IL"	"17033"	0	18961	Unreliable
	"Cumberland County, IL"	"17035"	0	10908	Unreliable
	"DeKalb County, IL"	"17037"	Suppressed	104733	Suppressed
	"De Witt County, IL"	"17039"	0	15942	Unreliable
	"Douglas County, IL"	"17041"	0	19748	Unreliable
	"DuPage County, IL"	"17043"	13	930128	Unreliable
	"Edgar County, IL"	"17045"	0	17328	Unreliable
	"Edwards County, IL"	"17047"	0	6486	Unreliable
	"Effingham County, IL"	"17049"	Suppressed	34132	Suppressed
	"Fayette County, IL"	"17051"	0	21784	Unreliable
	"Ford County, IL"	"17053"	0	13280	Unreliable
	"Franklin County, IL"	"17055"	0	39041	Unreliable
	"Fulton County, IL"	"17057"	Suppressed	35110	Suppressed
	"Gallatin County, IL"	"17059"	0	5080	Unreliable
	"Greene County, IL"	"17061"	Suppressed	13174	Suppressed
	"Grundy County, IL"	"17063"	0	50586	Unreliable
	"Hamilton County, IL"	"17065"	0	8194	Unreliable
	"Hancock County, IL"	"17067"	0	18020	Unreliable
	"Hardin County, IL"	"17069"	Suppressed	4046	Suppressed
	"Henderson County, IL"	"17071"	Suppressed	6795	Suppressed
	"Henry County, IL"	"17073"	Suppressed	49328	Suppressed
	"Iroquois County, IL"	"17075"	Suppressed	27876	Suppressed
	"Jackson County, IL"	"17077"	Suppressed	58284	Suppressed
	"Jasper County, IL"	"17079"	0	9578	Unreliable
	"Jefferson County, IL"	"17081"	Suppressed	38179	Suppressed
	"Jersey County, IL"	"17083"	0	21941	Unreliable
	"Jo Daviess County, IL"	"17085"	0	21594	Unreliable
	"Johnson County, IL"	"17087"	0	12900	Unreliable
	"Kane County, IL"	"17089"	13	534667	Unreliable
	"Kankakee County, IL"	"17091"	10	109605	Unreliable
	"Kendall County, IL"	"17093"	Suppressed	126218	Suppressed
	"Knox County, IL"	"17095"	0	50638	Unreliable
	"Lake County, IL"	"17097"	16	703520	Unreliable
	"LaSalle County, IL"	"17099"	0	110067	Unreliable
	"Lawrence County, IL"	"17101"	0	16168	Unreliable
	"Lee County, IL"	"17103"	Suppressed	34406	Suppressed
	"Livingston County, IL"	"17105"	0	36518	Unreliable
	"Logan County, IL"	"17107"	0	29245	Unreliable
	"McDonough County, IL"	"17109"	0	30823	Unreliable
	"McHenry County, IL"	"17111"	Suppressed	309122	Suppressed
	"McLean County, IL"	"17113"	Suppressed	172290	Suppressed
	"Macon County, IL"	"17115"	Suppressed	105801	Suppressed
	"Macoupin County, IL"	"17117"	Suppressed	45446	Suppressed
	"Madison County, IL"	"17119"	Suppressed	265428	Suppressed
	"Marion County, IL"	"17121"	0	37902	Unreliable
	"Marshall County, IL"	"17123"	0	11730	Unreliable
	"Mason County, IL"	"17125"	0	13715	Unreliable
	"Massac County, IL"	"17127"	0	14344	Unreliable
	"Menard County, IL"	"17129"	0	12245	Unreliable
	"Mercer County, IL"	"17131"	0	15618	Unreliable
	"Monroe County, IL"	"17133"	0	34097	Unreliable
	"Montgomery County, IL"	"17135"	Suppressed	28790	Suppressed
	"Morgan County, IL"	"17137"	0	33798	Unreliable
	"Moultrie County, IL"	"17139"	0	14688	Unreliable
	"Ogle County, IL"	"17141"	0	51063	Unreliable
	"Peoria County, IL"	"17143"	11	183011	Unreliable
	"Perry County, IL"	"17145"	0	21285	Unreliable
	"Piatt County, IL"	"17147"	0	16445	Unreliable
	"Pike County, IL"	"17149"	0	15821	Unreliable
	"Pope County, IL"	"17151"	0	4325	Unreliable
	"Pulaski County, IL"	"17153"	0	5509	Unreliable
	"Putnam County, IL"	"17155"	0	5727	Unreliable
	"Randolph County, IL"	"17157"	0	32423	Unreliable
	"Richland County, IL"	"17159"	0	15901	Unreliable
	"Rock Island County, IL"	"17161"	Suppressed	144808	Suppressed
	"St. Clair County, IL"	"17163"	42	262479	16.0
	"Saline County, IL"	"17165"	Suppressed	24102	Suppressed
	"Sangamon County, IL"	"17167"	Suppressed	196452	Suppressed
	"Schuyler County, IL"	"17169"	0	7035	Unreliable
	"Scott County, IL"	"17171"	0	5002	Unreliable
	"Shelby County, IL"	"17173"	Suppressed	21719	Suppressed
	"Stark County, IL"	"17175"	0	5434	Unreliable
	"Stephenson County, IL"	"17177"	0	45054	Unreliable
	"Tazewell County, IL"	"17179"	Suppressed	133526	Suppressed
	"Union County, IL"	"17181"	0	17000	Unreliable
	"Vermilion County, IL"	"17183"	Suppressed	77909	Suppressed
	"Wabash County, IL"	"17185"	0	11489	Unreliable
	"Warren County, IL"	"17187"	Suppressed	17167	Suppressed
	"Washington County, IL"	"17189"	0	14030	Unreliable
	"Wayne County, IL"	"17191"	0	16495	Unreliable
	"White County, IL"	"17193"	0	13938	Unreliable
	"Whiteside County, IL"	"17195"	Suppressed	56118	Suppressed
	"Will County, IL"	"17197"	19	692661	Unreliable
	"Williamson County, IL"	"17199"	Suppressed	67328	Suppressed
	"Winnebago County, IL"	"17201"	16	284778	Unreliable
	"Woodford County, IL"	"17203"	0	38726	Unreliable
	"Adams County, IN"	"18001"	0	35491	Unreliable
	"Allen County, IN"	"18003"	32	372877	8.6
	"Bartholomew County, IN"	"18005"	Suppressed	82040	Suppressed
	"Benton County, IN"	"18007"	0	8613	Unreliable
	"Blackford County, IN"	"18009"	0	11976	Unreliable
	"Boone County, IN"	"18011"	0	65875	Unreliable
	"Brown County, IN"	"18013"	0	15035	Unreliable
	"Carroll County, IN"	"18015"	Suppressed	20039	Suppressed
	"Cass County, IN"	"18017"	Suppressed	37994	Suppressed
	"Clark County, IN"	"18019"	Suppressed	116973	Suppressed
	"Clay County, IN"	"18021"	0	26198	Unreliable
	"Clinton County, IN"	"18023"	Suppressed	32317	Suppressed
	"Crawford County, IN"	"18025"	0	10566	Unreliable
	"Daviess County, IN"	"18027"	Suppressed	33113	Suppressed
	"Dearborn County, IN"	"18029"	Suppressed	49741	Suppressed
	"Decatur County, IN"	"18031"	Suppressed	26737	Suppressed
	"De Kalb County, IN"	"18033"	0	42836	Unreliable
	"Delaware County, IN"	"18035"	Suppressed	115184	Suppressed
	"Dubois County, IN"	"18037"	0	42558	Unreliable
	"Elkhart County, IN"	"18039"	Suppressed	205032	Suppressed
	"Fayette County, IN"	"18041"	0	23209	Unreliable
	"Floyd County, IN"	"18043"	Suppressed	77071	Suppressed
	"Fountain County, IN"	"18045"	0	16505	Unreliable
	"Franklin County, IN"	"18047"	0	22619	Unreliable
	"Fulton County, IN"	"18049"	0	20059	Unreliable
	"Gibson County, IN"	"18051"	Suppressed	33576	Suppressed
	"Grant County, IN"	"18053"	Suppressed	66491	Suppressed
	"Greene County, IN"	"18055"	0	32177	Unreliable
	"Hamilton County, IN"	"18057"	Suppressed	323747	Suppressed
	"Hancock County, IN"	"18059"	Suppressed	74985	Suppressed
	"Harrison County, IN"	"18061"	0	39898	Unreliable
	"Hendricks County, IN"	"18063"	Suppressed	163685	Suppressed
	"Henry County, IN"	"18065"	Suppressed	48476	Suppressed
	"Howard County, IN"	"18067"	Suppressed	82363	Suppressed
	"Huntington County, IN"	"18069"	Suppressed	36337	Suppressed
	"Jackson County, IN"	"18071"	0	43884	Unreliable
	"Jasper County, IN"	"18073"	Suppressed	33447	Suppressed
	"Jay County, IN"	"18075"	0	20945	Unreliable
	"Jefferson County, IN"	"18077"	0	32089	Unreliable
	"Jennings County, IN"	"18079"	Suppressed	27626	Suppressed
	"Johnson County, IN"	"18081"	Suppressed	153897	Suppressed
	"Knox County, IN"	"18083"	Suppressed	37508	Suppressed
	"Kosciusko County, IN"	"18085"	0	79206	Unreliable
	"Lagrange County, IN"	"18087"	0	39303	Unreliable
	"Lake County, IN"	"18089"	60	485640	12.4
	"La Porte County, IN"	"18091"	Suppressed	110029	Suppressed
	"Lawrence County, IN"	"18093"	Suppressed	45666	Suppressed
	"Madison County, IN"	"18095"	Suppressed	129498	Suppressed
	"Marion County, IN"	"18097"	149	950082	15.7
	"Marshall County, IN"	"18099"	0	46498	Unreliable
	"Martin County, IN"	"18101"	0	10215	Unreliable
	"Miami County, IN"	"18103"	0	35845	Unreliable
	"Monroe County, IN"	"18105"	Suppressed	146986	Suppressed
	"Montgomery County, IN"	"18107"	0	38525	Unreliable
	"Morgan County, IN"	"18109"	0	69713	Unreliable
	"Newton County, IN"	"18111"	0	14130	Unreliable
	"Noble County, IN"	"18113"	Suppressed	47452	Suppressed
	"Ohio County, IN"	"18115"	0	5828	Unreliable
	"Orange County, IN"	"18117"	0	19426	Unreliable
	"Owen County, IN"	"18119"	Suppressed	20839	Suppressed
	"Parke County, IN"	"18121"	0	16886	Unreliable
	"Perry County, IN"	"18123"	0	19081	Unreliable
	"Pike County, IN"	"18125"	0	12365	Unreliable
	"Porter County, IN"	"18127"	Suppressed	168404	Suppressed
	"Posey County, IN"	"18129"	0	25595	Unreliable
	"Pulaski County, IN"	"18131"	0	12534	Unreliable
	"Putnam County, IN"	"18133"	0	37702	Unreliable
	"Randolph County, IN"	"18135"	0	24922	Unreliable
	"Ripley County, IN"	"18137"	0	28442	Unreliable
	"Rush County, IN"	"18139"	0	16645	Unreliable
	"St. Joseph County, IN"	"18141"	20	270434	7.4
	"Scott County, IN"	"18143"	Suppressed	23870	Suppressed
	"Shelby County, IN"	"18145"	Suppressed	44395	Suppressed
	"Spencer County, IN"	"18147"	0	20394	Unreliable
	"Starke County, IN"	"18149"	Suppressed	22893	Suppressed
	"Steuben County, IN"	"18151"	0	34484	Unreliable
	"Sullivan County, IN"	"18153"	0	20746	Unreliable
	"Switzerland County, IN"	"18155"	0	10696	Unreliable
	"Tippecanoe County, IN"	"18157"	Suppressed	190587	Suppressed
	"Tipton County, IN"	"18159"	0	15128	Unreliable
	"Union County, IN"	"18161"	0	7200	Unreliable
	"Vanderburgh County, IN"	"18163"	15	181616	Unreliable
	"Vermillion County, IN"	"18165"	Suppressed	15505	Suppressed
	"Vigo County, IN"	"18167"	Suppressed	107516	Suppressed
	"Wabash County, IN"	"18169"	Suppressed	31443	Suppressed
	"Warren County, IN"	"18171"	0	8201	Unreliable
	"Warrick County, IN"	"18173"	0	62530	Unreliable
	"Washington County, IN"	"18175"	Suppressed	27827	Suppressed
	"Wayne County, IN"	"18177"	Suppressed	66185	Suppressed
	"Wells County, IN"	"18179"	0	27984	Unreliable
	"White County, IN"	"18181"	Suppressed	24182	Suppressed
	"Whitley County, IN"	"18183"	0	33756	Unreliable
	"Adair County, IA"	"19001"	0	7054	Unreliable
	"Adams County, IA"	"19003"	0	3686	Unreliable
	"Allamakee County, IA"	"19005"	0	13884	Unreliable
	"Appanoose County, IA"	"19007"	0	12352	Unreliable
	"Audubon County, IA"	"19009"	0	5578	Unreliable
	"Benton County, IA"	"19011"	0	25642	Unreliable
	"Black Hawk County, IA"	"19013"	Suppressed	132648	Suppressed
	"Boone County, IA"	"19015"	0	26484	Unreliable
	"Bremer County, IA"	"19017"	0	24911	Unreliable
	"Buchanan County, IA"	"19019"	0	21202	Unreliable
	"Buena Vista County, IA"	"19021"	0	20110	Unreliable
	"Butler County, IA"	"19023"	0	14606	Unreliable
	"Calhoun County, IA"	"19025"	0	9746	Unreliable
	"Carroll County, IA"	"19027"	Suppressed	20320	Suppressed
	"Cass County, IA"	"19029"	0	13145	Unreliable
	"Cedar County, IA"	"19031"	0	18543	Unreliable
	"Cerro Gordo County, IA"	"19033"	Suppressed	43006	Suppressed
	"Cherokee County, IA"	"19035"	0	11316	Unreliable
	"Chickasaw County, IA"	"19037"	0	12005	Unreliable
	"Clarke County, IA"	"19039"	0	9374	Unreliable
	"Clay County, IA"	"19041"	Suppressed	16170	Suppressed
	"Clayton County, IA"	"19043"	0	17637	Unreliable
	"Clinton County, IA"	"19045"	Suppressed	47010	Suppressed
	"Crawford County, IA"	"19047"	0	17056	Unreliable
	"Dallas County, IA"	"19049"	0	87235	Unreliable
	"Davis County, IA"	"19051"	0	8966	Unreliable
	"Decatur County, IA"	"19053"	0	7950	Unreliable
	"Delaware County, IA"	"19055"	0	17153	Unreliable
	"Des Moines County, IA"	"19057"	Suppressed	39417	Suppressed
	"Dickinson County, IA"	"19059"	0	17199	Unreliable
	"Dubuque County, IA"	"19061"	0	97041	Unreliable
	"Emmet County, IA"	"19063"	0	9432	Unreliable
	"Fayette County, IA"	"19065"	0	19796	Unreliable
	"Floyd County, IA"	"19067"	0	15744	Unreliable
	"Franklin County, IA"	"19069"	0	10164	Unreliable
	"Fremont County, IA"	"19071"	0	6948	Unreliable
	"Greene County, IA"	"19073"	0	8981	Unreliable
	"Grundy County, IA"	"19075"	0	12333	Unreliable
	"Guthrie County, IA"	"19077"	0	10670	Unreliable
	"Hamilton County, IA"	"19079"	0	15115	Unreliable
	"Hancock County, IA"	"19081"	0	10771	Unreliable
	"Hardin County, IA"	"19083"	0	17048	Unreliable
	"Harrison County, IA"	"19085"	0	14136	Unreliable
	"Henry County, IA"	"19087"	0	19863	Unreliable
	"Howard County, IA"	"19089"	0	9228	Unreliable
	"Humboldt County, IA"	"19091"	Suppressed	9564	Suppressed
	"Ida County, IA"	"19093"	0	6865	Unreliable
	"Iowa County, IA"	"19095"	Suppressed	16103	Suppressed
	"Jackson County, IA"	"19097"	0	19366	Unreliable
	"Jasper County, IA"	"19099"	Suppressed	36966	Suppressed
	"Jefferson County, IA"	"19101"	Suppressed	18422	Suppressed
	"Johnson County, IA"	"19103"	Suppressed	149210	Suppressed
	"Jones County, IA"	"19105"	0	20536	Unreliable
	"Keokuk County, IA"	"19107"	0	10153	Unreliable
	"Kossuth County, IA"	"19109"	0	14999	Unreliable
	"Lee County, IA"	"19111"	Suppressed	34295	Suppressed
	"Linn County, IA"	"19113"	Suppressed	224115	Suppressed
	"Louisa County, IA"	"19115"	0	11184	Unreliable
	"Lucas County, IA"	"19117"	0	8534	Unreliable
	"Lyon County, IA"	"19119"	0	11792	Unreliable
	"Madison County, IA"	"19121"	0	16013	Unreliable
	"Mahaska County, IA"	"19123"	0	22235	Unreliable
	"Marion County, IA"	"19125"	0	33105	Unreliable
	"Marshall County, IA"	"19127"	0	40288	Unreliable
	"Mills County, IA"	"19129"	0	15068	Unreliable
	"Mitchell County, IA"	"19131"	0	10631	Unreliable
	"Monona County, IA"	"19133"	0	8740	Unreliable
	"Monroe County, IA"	"19135"	0	7845	Unreliable
	"Montgomery County, IA"	"19137"	Suppressed	10137	Suppressed
	"Muscatine County, IA"	"19139"	0	42880	Unreliable
	"O'Brien County, IA"	"19141"	Suppressed	13801	Suppressed
	"Osceola County, IA"	"19143"	0	6045	Unreliable
	"Page County, IA"	"19145"	0	15224	Unreliable
	"Palo Alto County, IA"	"19147"	0	9092	Unreliable
	"Plymouth County, IA"	"19149"	Suppressed	25220	Suppressed
	"Pocahontas County, IA"	"19151"	0	6846	Unreliable
	"Polk County, IA"	"19153"	18	481830	Unreliable
	"Pottawattamie County, IA"	"19155"	Suppressed	93386	Suppressed
	"Poweshiek County, IA"	"19157"	0	18314	Unreliable
	"Ringgold County, IA"	"19159"	0	5034	Unreliable
	"Sac County, IA"	"19161"	0	9817	Unreliable
	"Scott County, IA"	"19163"	Suppressed	172509	Suppressed
	"Shelby County, IA"	"19165"	0	11628	Unreliable
	"Sioux County, IA"	"19167"	0	34860	Unreliable
	"Story County, IA"	"19169"	Suppressed	97502	Suppressed
	"Tama County, IA"	"19171"	0	17058	Unreliable
	"Taylor County, IA"	"19173"	0	6178	Unreliable
	"Union County, IA"	"19175"	0	12450	Unreliable
	"Van Buren County, IA"	"19177"	0	7157	Unreliable
	"Wapello County, IA"	"19179"	0	35044	Unreliable
	"Warren County, IA"	"19181"	Suppressed	50163	Suppressed
	"Washington County, IA"	"19183"	0	22281	Unreliable
	"Wayne County, IA"	"19185"	0	6476	Unreliable
	"Webster County, IA"	"19187"	Suppressed	36605	Suppressed
	"Winnebago County, IA"	"19189"	0	10587	Unreliable
	"Winneshiek County, IA"	"19191"	0	20201	Unreliable
	"Woodbury County, IA"	"19193"	0	102429	Unreliable
	"Worth County, IA"	"19195"	0	7469	Unreliable
	"Wright County, IA"	"19197"	0	12784	Unreliable
	"Allen County, KS"	"20001"	0	12519	Unreliable
	"Anderson County, KS"	"20003"	0	7833	Unreliable
	"Atchison County, KS"	"20005"	Suppressed	16332	Suppressed
	"Barber County, KS"	"20007"	Suppressed	4586	Suppressed
	"Barton County, KS"	"20009"	0	26476	Unreliable
	"Bourbon County, KS"	"20011"	Suppressed	14754	Suppressed
	"Brown County, KS"	"20013"	0	9641	Unreliable
	"Butler County, KS"	"20015"	Suppressed	66878	Suppressed
	"Chase County, KS"	"20017"	0	2683	Unreliable
	"Chautauqua County, KS"	"20019"	0	3363	Unreliable
	"Cherokee County, KS"	"20021"	Suppressed	20115	Suppressed
	"Cheyenne County, KS"	"20023"	0	2683	Unreliable
	"Clark County, KS"	"20025"	0	2004	Unreliable
	"Clay County, KS"	"20027"	0	7958	Unreliable
	"Cloud County, KS"	"20029"	0	8991	Unreliable
	"Coffey County, KS"	"20031"	0	8224	Unreliable
	"Comanche County, KS"	"20033"	0	1790	Unreliable
	"Cowley County, KS"	"20035"	Suppressed	35361	Suppressed
	"Crawford County, KS"	"20037"	0	39034	Unreliable
	"Decatur County, KS"	"20039"	0	2885	Unreliable
	"Dickinson County, KS"	"20041"	0	18902	Unreliable
	"Doniphan County, KS"	"20043"	0	7727	Unreliable
	"Douglas County, KS"	"20045"	Suppressed	120793	Suppressed
	"Edwards County, KS"	"20047"	0	2893	Unreliable
	"Elk County, KS"	"20049"	0	2498	Unreliable
	"Ellis County, KS"	"20051"	0	28689	Unreliable
	"Ellsworth County, KS"	"20053"	0	6330	Unreliable
	"Finney County, KS"	"20055"	0	37084	Unreliable
	"Ford County, KS"	"20057"	0	34381	Unreliable
	"Franklin County, KS"	"20059"	Suppressed	25733	Suppressed
	"Geary County, KS"	"20061"	Suppressed	33855	Suppressed
	"Gove County, KS"	"20063"	0	2631	Unreliable
	"Graham County, KS"	"20065"	0	2495	Unreliable
	"Grant County, KS"	"20067"	0	7526	Unreliable
	"Gray County, KS"	"20069"	0	5958	Unreliable
	"Greeley County, KS"	"20071"	0	1249	Unreliable
	"Greenwood County, KS"	"20073"	0	6123	Unreliable
	"Hamilton County, KS"	"20075"	0	2640	Unreliable
	"Harper County, KS"	"20077"	0	5590	Unreliable
	"Harvey County, KS"	"20079"	Suppressed	34544	Suppressed
	"Haskell County, KS"	"20081"	0	4053	Unreliable
	"Hodgeman County, KS"	"20083"	0	1842	Unreliable
	"Jackson County, KS"	"20085"	0	13318	Unreliable
