"Notes"	"2013 Urbanization"	"2013 Urbanization Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Micropolitan (Nonmetro)"	"5"	"Adair County, MO"	"29001"	0	25399	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Audrain County, MO"	"29007"	Suppressed	24835	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Butler County, MO"	"29023"	Suppressed	42178	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Clark County, MO"	"29045"	0	6830	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Dunklin County, MO"	"29069"	Suppressed	28878	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Howell County, MO"	"29091"	Suppressed	40262	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Johnson County, MO"	"29101"	Suppressed	54219	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Laclede County, MO"	"29105"	Suppressed	35895	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Lewis County, MO"	"29111"	0	9810	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Marion County, MO"	"29127"	Suppressed	28423	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Nodaway County, MO"	"29147"	0	21743	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Pettis County, MO"	"29159"	Suppressed	42490	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Phelps County, MO"	"29161"	Suppressed	44414	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Pulaski County, MO"	"29169"	Suppressed	52709	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Ralls County, MO"	"29173"	0	10299	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Randolph County, MO"	"29175"	0	24409	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"St. Francois County, MO"	"29187"	Suppressed	66485	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Saline County, MO"	"29195"	0	22858	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Schuyler County, MO"	"29197"	0	4534	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Scott County, MO"	"29201"	0	38288	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Stone County, MO"	"29209"	Suppressed	32465	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Taney County, MO"	"29213"	0	56104	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Flathead County, MT"	"30029"	Suppressed	105851	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Gallatin County, MT"	"30031"	0	116806	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Jefferson County, MT"	"30043"	0	12360	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Lewis and Clark County, MT"	"30049"	Suppressed	70229	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Silver Bow County, MT"	"30093"	0	35180	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Adams County, NE"	"31001"	0	31321	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Banner County, NE"	"31007"	0	786	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Buffalo County, NE"	"31019"	0	50114	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Dawson County, NE"	"31047"	0	23510	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Dodge County, NE"	"31053"	0	36222	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Gage County, NE"	"31067"	Suppressed	21431	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Gosper County, NE"	"31073"	0	1986	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Kearney County, NE"	"31099"	0	6652	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Lincoln County, NE"	"31111"	Suppressed	34347	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Logan County, NE"	"31113"	0	747	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"McPherson County, NE"	"31117"	0	474	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Madison County, NE"	"31119"	Suppressed	34813	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Pierce County, NE"	"31139"	0	7184	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Platte County, NE"	"31141"	Suppressed	33364	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Scotts Bluff County, NE"	"31157"	Suppressed	35299	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Sioux County, NE"	"31165"	0	1200	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Stanton County, NE"	"31167"	0	5880	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Churchill County, NV"	"32001"	Suppressed	25363	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Douglas County, NV"	"32005"	Suppressed	49088	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Elko County, NV"	"32007"	Suppressed	53006	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Eureka County, NV"	"32011"	0	2065	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Humboldt County, NV"	"32013"	Suppressed	16962	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Lyon County, NV"	"32019"	Suppressed	58319	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Nye County, NV"	"32023"	Suppressed	48054	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Belknap County, NH"	"33001"	0	61551	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Cheshire County, NH"	"33005"	Suppressed	76228	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Coos County, NH"	"33007"	0	31174	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Grafton County, NH"	"33009"	0	90691	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Merrimack County, NH"	"33013"	0	152622	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Sullivan County, NH"	"33019"	0	43267	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Chaves County, NM"	"35005"	Suppressed	64711	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Cibola County, NM"	"35006"	0	26354	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Curry County, NM"	"35009"	Suppressed	48793	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Eddy County, NM"	"35015"	Suppressed	58418	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Grant County, NM"	"35017"	Suppressed	27007	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Lea County, NM"	"35025"	Suppressed	71830	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Los Alamos County, NM"	"35028"	0	19462	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Luna County, NM"	"35029"	Suppressed	23905	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"McKinley County, NM"	"35031"	Suppressed	70824	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Otero County, NM"	"35035"	Suppressed	67967	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Rio Arriba County, NM"	"35039"	Suppressed	38521	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Roosevelt County, NM"	"35041"	0	18350	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"San Miguel County, NM"	"35047"	Suppressed	27144	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Taos County, NM"	"35055"	Suppressed	32593	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Cattaraugus County, NY"	"36009"	0	75863	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Cayuga County, NY"	"36011"	Suppressed	76029	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Chautauqua County, NY"	"36013"	0	126032	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Clinton County, NY"	"36019"	0	79778	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Columbia County, NY"	"36021"	Suppressed	59534	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Cortland County, NY"	"36023"	0	47173	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Franklin County, NY"	"36033"	0	49965	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Fulton County, NY"	"36035"	Suppressed	52812	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Genesee County, NY"	"36037"	0	56994	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Montgomery County, NY"	"36057"	Suppressed	49170	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Otsego County, NY"	"36077"	0	58701	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"St. Lawrence County, NY"	"36089"	0	107185	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Seneca County, NY"	"36099"	Suppressed	33991	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Steuben County, NY"	"36101"	Suppressed	94657	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Beaufort County, NC"	"37013"	Suppressed	47073	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Camden County, NC"	"37029"	0	10984	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Carteret County, NC"	"37031"	Suppressed	69558	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Cleveland County, NC"	"37045"	Suppressed	99035	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Dare County, NC"	"37055"	0	37547	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Granville County, NC"	"37077"	0	60486	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Halifax County, NC"	"37083"	Suppressed	49479	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Harnett County, NC"	"37085"	12	137058	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Jackson County, NC"	"37099"	Suppressed	44033	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Lee County, NC"	"37105"	Suppressed	62353	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Lenoir County, NC"	"37107"	Suppressed	55720	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"McDowell County, NC"	"37111"	Suppressed	45782	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Moore County, NC"	"37125"	Suppressed	103352	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Northampton County, NC"	"37131"	Suppressed	19088	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Pasquotank County, NC"	"37139"	Suppressed	40372	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Perquimans County, NC"	"37143"	Suppressed	13667	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Richmond County, NC"	"37153"	Suppressed	44332	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Robeson County, NC"	"37155"	34	129999	26.2
	"Micropolitan (Nonmetro)"	"5"	"Rutherford County, NC"	"37161"	Suppressed	67076	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Scotland County, NC"	"37165"	Suppressed	34637	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Stanly County, NC"	"37167"	Suppressed	63239	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Surry County, NC"	"37171"	Suppressed	71683	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Transylvania County, NC"	"37175"	Suppressed	34498	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Tyrrell County, NC"	"37177"	0	3774	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Vance County, NC"	"37181"	11	44718	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Watauga County, NC"	"37189"	Suppressed	56441	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Wilkes County, NC"	"37193"	Suppressed	68043	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Wilson County, NC"	"37195"	Suppressed	81979	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"McHenry County, ND"	"38049"	0	5695	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Renville County, ND"	"38075"	0	2283	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Richland County, ND"	"38077"	0	16156	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Stark County, ND"	"38089"	Suppressed	32107	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Stutsman County, ND"	"38093"	0	20498	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Ward County, ND"	"38101"	Suppressed	68466	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Williams County, ND"	"38105"	0	38700	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Ashland County, OH"	"39005"	Suppressed	53362	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Ashtabula County, OH"	"39007"	Suppressed	96513	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Athens County, OH"	"39009"	Suppressed	65481	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Auglaize County, OH"	"39011"	Suppressed	45680	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Champaign County, OH"	"39021"	0	38960	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Clinton County, OH"	"39027"	Suppressed	41921	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Columbiana County, OH"	"39029"	Suppressed	101118	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Coshocton County, OH"	"39031"	0	36449	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Crawford County, OH"	"39033"	0	41338	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Darke County, OH"	"39037"	Suppressed	51205	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Defiance County, OH"	"39039"	0	37778	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Erie County, OH"	"39043"	Suppressed	73719	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Fayette County, OH"	"39047"	Suppressed	28579	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Gallia County, OH"	"39053"	Suppressed	29802	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Guernsey County, OH"	"39059"	Suppressed	38779	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Hancock County, OH"	"39063"	0	75407	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Huron County, OH"	"39077"	0	57979	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Jackson County, OH"	"39079"	Suppressed	32493	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Knox County, OH"	"39083"	0	62423	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Logan County, OH"	"39091"	Suppressed	45326	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Marion County, OH"	"39101"	Suppressed	64820	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Mercer County, OH"	"39107"	0	41274	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Muskingum County, OH"	"39119"	Suppressed	86020	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Ottawa County, OH"	"39123"	0	40253	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Ross County, OH"	"39141"	Suppressed	76420	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Sandusky County, OH"	"39143"	0	58351	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Scioto County, OH"	"39145"	Suppressed	74347	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Seneca County, OH"	"39147"	0	54938	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Shelby County, OH"	"39149"	0	48337	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Tuscarawas County, OH"	"39157"	Suppressed	91776	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Van Wert County, OH"	"39161"	0	28159	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Washington County, OH"	"39167"	Suppressed	59652	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Wayne County, OH"	"39169"	0	115694	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Beckham County, OK"	"40009"	Suppressed	21468	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Bryan County, OK"	"40013"	Suppressed	48998	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Carter County, OK"	"40019"	Suppressed	48353	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Cherokee County, OK"	"40021"	Suppressed	49019	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Custer County, OK"	"40039"	Suppressed	28648	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Garfield County, OK"	"40047"	Suppressed	60869	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Jackson County, OK"	"40065"	Suppressed	24305	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Kay County, OK"	"40071"	Suppressed	43274	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Muskogee County, OK"	"40101"	Suppressed	67610	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Ottawa County, OK"	"40115"	Suppressed	30879	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Payne County, OK"	"40119"	Suppressed	81755	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Pittsburg County, OK"	"40121"	Suppressed	43679	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Pontotoc County, OK"	"40123"	Suppressed	38397	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Pottawatomie County, OK"	"40125"	Suppressed	72998	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Stephens County, OK"	"40137"	Suppressed	43100	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Texas County, OK"	"40139"	Suppressed	19997	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Washington County, OK"	"40147"	Suppressed	52222	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Woodward County, OK"	"40153"	Suppressed	19812	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Clatsop County, OR"	"41007"	Suppressed	40423	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Coos County, OR"	"41011"	Suppressed	64711	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Crook County, OR"	"41013"	0	25105	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Curry County, OR"	"41015"	Suppressed	23305	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Douglas County, OR"	"41019"	Suppressed	111364	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Hood River County, OR"	"41027"	Suppressed	23280	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Klamath County, OR"	"41035"	Suppressed	68739	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Lincoln County, OR"	"41041"	0	50583	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Malheur County, OR"	"41045"	Suppressed	30983	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Morrow County, OR"	"41049"	Suppressed	11700	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Umatilla County, OR"	"41059"	Suppressed	77752	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Union County, OR"	"41061"	Suppressed	26551	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Wasco County, OR"	"41065"	0	26403	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Bradford County, PA"	"42015"	0	60221	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Clearfield County, PA"	"42033"	Suppressed	78612	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Clinton County, PA"	"42035"	0	37957	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Crawford County, PA"	"42039"	Suppressed	83697	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Huntingdon County, PA"	"42061"	0	44590	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Indiana County, PA"	"42063"	Suppressed	83664	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Lawrence County, PA"	"42073"	Suppressed	85083	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Mc Kean County, PA"	"42083"	0	40333	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Mifflin County, PA"	"42087"	Suppressed	46064	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Northumberland County, PA"	"42097"	Suppressed	90258	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Schuylkill County, PA"	"42107"	Suppressed	140709	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Snyder County, PA"	"42109"	0	40317	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Somerset County, PA"	"42111"	Suppressed	72916	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Union County, PA"	"42119"	Suppressed	44294	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Venango County, PA"	"42121"	0	50328	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Warren County, PA"	"42123"	0	38911	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Abbeville County, SC"	"45001"	0	24404	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Cherokee County, SC"	"45021"	Suppressed	57316	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Georgetown County, SC"	"45043"	Suppressed	63353	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Greenwood County, SC"	"45047"	Suppressed	71074	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Marlboro County, SC"	"45069"	Suppressed	25581	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Newberry County, SC"	"45071"	Suppressed	38445	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Oconee County, SC"	"45073"	Suppressed	80015	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Orangeburg County, SC"	"45075"	16	85343	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Beadle County, SD"	"46005"	0	18513	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Brookings County, SD"	"46011"	0	35603	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Brown County, SD"	"46013"	Suppressed	38738	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Clay County, SD"	"46027"	0	14246	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Codington County, SD"	"46029"	0	28186	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Davison County, SD"	"46035"	0	19812	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Edmunds County, SD"	"46045"	Suppressed	3817	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Hanson County, SD"	"46061"	0	3489	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Hughes County, SD"	"46065"	0	17336	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Lawrence County, SD"	"46081"	0	26221	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Stanley County, SD"	"46117"	0	3121	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Sully County, SD"	"46119"	0	1391	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Yankton County, SD"	"46135"	0	22742	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Bedford County, TN"	"47003"	0	50179	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Cocke County, TN"	"47029"	Suppressed	36225	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Coffee County, TN"	"47031"	Suppressed	57632	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Cumberland County, TN"	"47035"	Suppressed	61603	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Dyer County, TN"	"47045"	Suppressed	36693	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Franklin County, TN"	"47051"	Suppressed	42485	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Greene County, TN"	"47059"	Suppressed	69571	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Henry County, TN"	"47079"	Suppressed	32056	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Jackson County, TN"	"47087"	0	11864	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Lawrence County, TN"	"47099"	Suppressed	44432	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"McMinn County, TN"	"47107"	Suppressed	54208	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Marshall County, TN"	"47117"	0	35016	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Moore County, TN"	"47127"	0	6438	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Obion County, TN"	"47131"	Suppressed	30131	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Overton County, TN"	"47133"	Suppressed	22566	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Putnam County, TN"	"47141"	Suppressed	80929	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Rhea County, TN"	"47143"	Suppressed	33443	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Sevier County, TN"	"47155"	0	99244	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Warren County, TN"	"47177"	Suppressed	41605	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Weakley County, TN"	"47183"	Suppressed	33334	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Anderson County, TX"	"48001"	Suppressed	57805	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Andrews County, TX"	"48003"	Suppressed	18879	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Angelina County, TX"	"48005"	Suppressed	86796	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Bee County, TX"	"48025"	0	32513	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Brown County, TX"	"48049"	0	37633	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Calhoun County, TX"	"48057"	0	21001	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Cherokee County, TX"	"48073"	0	52875	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Cooke County, TX"	"48097"	Suppressed	41393	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Dawson County, TX"	"48115"	Suppressed	12974	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Deaf Smith County, TX"	"48117"	0	18277	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Erath County, TX"	"48143"	0	43224	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Gillespie County, TX"	"48171"	Suppressed	26960	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Glasscock County, TX"	"48173"	0	1439	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Gray County, TX"	"48179"	0	21658	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Hale County, TX"	"48189"	Suppressed	32754	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Harrison County, TX"	"48203"	Suppressed	66386	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Henderson County, TX"	"48213"	Suppressed	83792	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Hockley County, TX"	"48219"	Suppressed	22921	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Hopkins County, TX"	"48223"	Suppressed	37170	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Howard County, TX"	"48227"	Suppressed	36540	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Hutchinson County, TX"	"48233"	Suppressed	20677	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Jim Wells County, TX"	"48249"	Suppressed	40452	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Kenedy County, TX"	"48261"	0	379	Unreliable
	"Micropolitan (Nonmetro)"	"5"	"Kerr County, TX"	"48265"	Suppressed	52869	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Kleberg County, TX"	"48273"	Suppressed	30338	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Lamar County, TX"	"48277"	Suppressed	49905	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Matagorda County, TX"	"48321"	Suppressed	36725	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Maverick County, TX"	"48323"	Suppressed	58378	Suppressed
	"Micropolitan (Nonmetro)"	"5"	"Moore County, TX"	"48341"	Suppressed	20654	Suppressed
