"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Haskell County, KS"	"20081"	0	3997	Unreliable
	"Hodgeman County, KS"	"20083"	0	1818	Unreliable
	"Jackson County, KS"	"20085"	Suppressed	13280	Suppressed
	"Jefferson County, KS"	"20087"	Suppressed	18975	Suppressed
	"Jewell County, KS"	"20089"	0	2841	Unreliable
	"Johnson County, KS"	"20091"	10	597555	Unreliable
	"Kearny County, KS"	"20093"	0	3943	Unreliable
	"Kingman County, KS"	"20095"	Suppressed	7310	Suppressed
	"Kiowa County, KS"	"20097"	0	2516	Unreliable
	"Labette County, KS"	"20099"	0	19964	Unreliable
	"Lane County, KS"	"20101"	0	1560	Unreliable
	"Leavenworth County, KS"	"20103"	Suppressed	81352	Suppressed
	"Lincoln County, KS"	"20105"	0	3023	Unreliable
	"Linn County, KS"	"20107"	0	9750	Unreliable
	"Logan County, KS"	"20109"	0	2844	Unreliable
	"Lyon County, KS"	"20111"	Suppressed	33406	Suppressed
	"McPherson County, KS"	"20113"	Suppressed	28537	Suppressed
	"Marion County, KS"	"20115"	0	11950	Unreliable
	"Marshall County, KS"	"20117"	0	9722	Unreliable
	"Meade County, KS"	"20119"	0	4146	Unreliable
	"Miami County, KS"	"20121"	0	33680	Unreliable
	"Mitchell County, KS"	"20123"	0	6150	Unreliable
	"Montgomery County, KS"	"20125"	Suppressed	32120	Suppressed
	"Morris County, KS"	"20127"	0	5521	Unreliable
	"Morton County, KS"	"20129"	0	2667	Unreliable
	"Nemaha County, KS"	"20131"	0	10155	Unreliable
	"Neosho County, KS"	"20133"	0	15951	Unreliable
	"Ness County, KS"	"20135"	0	2840	Unreliable
	"Norton County, KS"	"20137"	0	5430	Unreliable
	"Osage County, KS"	"20139"	0	15941	Unreliable
	"Osborne County, KS"	"20141"	0	3475	Unreliable
	"Ottawa County, KS"	"20143"	0	5802	Unreliable
	"Pawnee County, KS"	"20145"	0	6562	Unreliable
	"Phillips County, KS"	"20147"	0	5317	Unreliable
	"Pottawatomie County, KS"	"20149"	Suppressed	24277	Suppressed
	"Pratt County, KS"	"20151"	Suppressed	9378	Suppressed
	"Rawlins County, KS"	"20153"	0	2508	Unreliable
	"Reno County, KS"	"20155"	Suppressed	62342	Suppressed
	"Republic County, KS"	"20157"	0	4664	Unreliable
	"Rice County, KS"	"20159"	0	9531	Unreliable
	"Riley County, KS"	"20161"	Suppressed	73703	Suppressed
	"Rooks County, KS"	"20163"	0	5013	Unreliable
	"Rush County, KS"	"20165"	0	3093	Unreliable
	"Russell County, KS"	"20167"	0	6907	Unreliable
	"Saline County, KS"	"20169"	Suppressed	54401	Suppressed
	"Scott County, KS"	"20171"	0	4897	Unreliable
	"Sedgwick County, KS"	"20173"	37	513607	7.2
	"Seward County, KS"	"20175"	Suppressed	21780	Suppressed
	"Shawnee County, KS"	"20177"	11	177499	Unreliable
	"Sheridan County, KS"	"20179"	0	2533	Unreliable
	"Sherman County, KS"	"20181"	0	5899	Unreliable
	"Smith County, KS"	"20183"	0	3603	Unreliable
	"Stafford County, KS"	"20185"	Suppressed	4178	Suppressed
	"Stanton County, KS"	"20187"	0	1987	Unreliable
	"Stevens County, KS"	"20189"	0	5559	Unreliable
	"Sumner County, KS"	"20191"	Suppressed	22996	Suppressed
	"Thomas County, KS"	"20193"	0	7711	Unreliable
	"Trego County, KS"	"20195"	0	2793	Unreliable
	"Wabaunsee County, KS"	"20197"	Suppressed	6899	Suppressed
	"Wallace County, KS"	"20199"	0	1503	Unreliable
	"Washington County, KS"	"20201"	0	5420	Unreliable
	"Wichita County, KS"	"20203"	0	2105	Unreliable
	"Wilson County, KS"	"20205"	Suppressed	8665	Suppressed
	"Woodson County, KS"	"20207"	0	3183	Unreliable
	"Wyandotte County, KS"	"20209"	25	165324	15.1
	"Adair County, KY"	"21001"	0	19215	Unreliable
	"Allen County, KY"	"21003"	Suppressed	21122	Suppressed
	"Anderson County, KY"	"21005"	0	22663	Unreliable
	"Ballard County, KY"	"21007"	Suppressed	7979	Suppressed
	"Barren County, KY"	"21009"	Suppressed	44176	Suppressed
	"Bath County, KY"	"21011"	0	12383	Unreliable
	"Bell County, KY"	"21013"	0	26569	Unreliable
	"Boone County, KY"	"21015"	Suppressed	131533	Suppressed
	"Bourbon County, KY"	"21017"	Suppressed	20184	Suppressed
	"Boyd County, KY"	"21019"	0	47240	Unreliable
	"Boyle County, KY"	"21021"	Suppressed	30100	Suppressed
	"Bracken County, KY"	"21023"	0	8239	Unreliable
	"Breathitt County, KY"	"21025"	Suppressed	12726	Suppressed
	"Breckinridge County, KY"	"21027"	0	20388	Unreliable
	"Bullitt County, KY"	"21029"	Suppressed	81069	Suppressed
	"Butler County, KY"	"21031"	0	12772	Unreliable
	"Caldwell County, KY"	"21033"	0	12715	Unreliable
	"Calloway County, KY"	"21035"	Suppressed	39135	Suppressed
	"Campbell County, KY"	"21037"	0	93152	Unreliable
	"Carlisle County, KY"	"21039"	0	4771	Unreliable
	"Carroll County, KY"	"21041"	Suppressed	10737	Suppressed
	"Carter County, KY"	"21043"	Suppressed	27004	Suppressed
	"Casey County, KY"	"21045"	0	15888	Unreliable
	"Christian County, KY"	"21047"	Suppressed	71671	Suppressed
	"Clark County, KY"	"21049"	Suppressed	36249	Suppressed
	"Clay County, KY"	"21051"	Suppressed	20105	Suppressed
	"Clinton County, KY"	"21053"	0	10206	Unreliable
	"Crittenden County, KY"	"21055"	0	8915	Unreliable
	"Cumberland County, KY"	"21057"	0	6659	Unreliable
	"Daviess County, KY"	"21059"	Suppressed	101104	Suppressed
	"Edmonson County, KY"	"21061"	0	12274	Unreliable
	"Elliott County, KY"	"21063"	Suppressed	7508	Suppressed
	"Estill County, KY"	"21065"	Suppressed	14198	Suppressed
	"Fayette County, KY"	"21067"	19	323780	Unreliable
	"Fleming County, KY"	"21069"	0	14432	Unreliable
	"Floyd County, KY"	"21071"	Suppressed	35845	Suppressed
	"Franklin County, KY"	"21073"	Suppressed	50815	Suppressed
	"Fulton County, KY"	"21075"	Suppressed	6120	Suppressed
	"Gallatin County, KY"	"21077"	0	8832	Unreliable
	"Garrard County, KY"	"21079"	0	17560	Unreliable
	"Grant County, KY"	"21081"	Suppressed	25121	Suppressed
	"Graves County, KY"	"21083"	Suppressed	37317	Suppressed
	"Grayson County, KY"	"21085"	0	26321	Unreliable
	"Green County, KY"	"21087"	0	11049	Unreliable
	"Greenup County, KY"	"21089"	0	35268	Unreliable
	"Hancock County, KY"	"21091"	Suppressed	8758	Suppressed
	"Hardin County, KY"	"21093"	Suppressed	110356	Suppressed
	"Harlan County, KY"	"21095"	0	26409	Unreliable
	"Harrison County, KY"	"21097"	0	18778	Unreliable
	"Hart County, KY"	"21099"	Suppressed	18906	Suppressed
	"Henderson County, KY"	"21101"	Suppressed	45591	Suppressed
	"Henry County, KY"	"21103"	Suppressed	16106	Suppressed
	"Hickman County, KY"	"21105"	0	4421	Unreliable
	"Hopkins County, KY"	"21107"	0	45068	Unreliable
	"Jackson County, KY"	"21109"	Suppressed	13442	Suppressed
	"Jefferson County, KY"	"21111"	74	770517	9.6
	"Jessamine County, KY"	"21113"	0	53920	Unreliable
	"Johnson County, KY"	"21115"	Suppressed	22386	Suppressed
	"Kenton County, KY"	"21117"	Suppressed	166051	Suppressed
	"Knott County, KY"	"21119"	0	15126	Unreliable
	"Knox County, KY"	"21121"	Suppressed	31304	Suppressed
	"Larue County, KY"	"21123"	0	14307	Unreliable
	"Laurel County, KY"	"21125"	Suppressed	60669	Suppressed
	"Lawrence County, KY"	"21127"	0	15571	Unreliable
	"Lee County, KY"	"21129"	Suppressed	7033	Suppressed
	"Leslie County, KY"	"21131"	Suppressed	10143	Suppressed
	"Letcher County, KY"	"21133"	Suppressed	21899	Suppressed
	"Lewis County, KY"	"21135"	0	13257	Unreliable
	"Lincoln County, KY"	"21137"	Suppressed	24644	Suppressed
	"Livingston County, KY"	"21139"	Suppressed	9242	Suppressed
	"Logan County, KY"	"21141"	0	26989	Unreliable
	"Lyon County, KY"	"21143"	0	8009	Unreliable
	"McCracken County, KY"	"21145"	Suppressed	65346	Suppressed
	"McCreary County, KY"	"21147"	0	17408	Unreliable
	"McLean County, KY"	"21149"	0	9252	Unreliable
	"Madison County, KY"	"21151"	Suppressed	92368	Suppressed
	"Magoffin County, KY"	"21153"	0	12362	Unreliable
	"Marion County, KY"	"21155"	Suppressed	19404	Suppressed
	"Marshall County, KY"	"21157"	Suppressed	31191	Suppressed
	"Martin County, KY"	"21159"	Suppressed	11323	Suppressed
	"Mason County, KY"	"21161"	0	17150	Unreliable
	"Meade County, KY"	"21163"	Suppressed	28715	Suppressed
	"Menifee County, KY"	"21165"	0	6451	Unreliable
	"Mercer County, KY"	"21167"	0	21774	Unreliable
	"Metcalfe County, KY"	"21169"	0	10030	Unreliable
	"Monroe County, KY"	"21171"	0	10718	Unreliable
	"Montgomery County, KY"	"21173"	Suppressed	28203	Suppressed
	"Morgan County, KY"	"21175"	0	13345	Unreliable
	"Muhlenberg County, KY"	"21177"	Suppressed	30774	Suppressed
	"Nelson County, KY"	"21179"	0	45851	Unreliable
	"Nicholas County, KY"	"21181"	0	7166	Unreliable
	"Ohio County, KY"	"21183"	0	24087	Unreliable
	"Oldham County, KY"	"21185"	0	66470	Unreliable
	"Owen County, KY"	"21187"	0	10880	Unreliable
	"Owsley County, KY"	"21189"	Suppressed	4472	Suppressed
	"Pendleton County, KY"	"21191"	0	14529	Unreliable
	"Perry County, KY"	"21193"	Suppressed	26092	Suppressed
	"Pike County, KY"	"21195"	Suppressed	58402	Suppressed
	"Powell County, KY"	"21197"	0	12442	Unreliable
	"Pulaski County, KY"	"21199"	Suppressed	64623	Suppressed
	"Robertson County, KY"	"21201"	0	2135	Unreliable
	"Rockcastle County, KY"	"21203"	0	16750	Unreliable
	"Rowan County, KY"	"21205"	0	24583	Unreliable
	"Russell County, KY"	"21207"	Suppressed	17821	Suppressed
	"Scott County, KY"	"21209"	Suppressed	56031	Suppressed
	"Shelby County, KY"	"21211"	Suppressed	48518	Suppressed
	"Simpson County, KY"	"21213"	0	18529	Unreliable
	"Spencer County, KY"	"21215"	0	18794	Unreliable
	"Taylor County, KY"	"21217"	Suppressed	25549	Suppressed
	"Todd County, KY"	"21219"	Suppressed	12311	Suppressed
	"Trigg County, KY"	"21221"	Suppressed	14643	Suppressed
	"Trimble County, KY"	"21223"	0	8515	Unreliable
	"Union County, KY"	"21225"	0	14505	Unreliable
	"Warren County, KY"	"21227"	Suppressed	131264	Suppressed
	"Washington County, KY"	"21229"	0	12084	Unreliable
	"Wayne County, KY"	"21231"	0	20468	Unreliable
	"Webster County, KY"	"21233"	0	13111	Unreliable
	"Whitley County, KY"	"21235"	Suppressed	36242	Suppressed
	"Wolfe County, KY"	"21237"	0	7177	Unreliable
	"Woodford County, KY"	"21239"	0	26533	Unreliable
	"Acadia Parish, LA"	"22001"	Suppressed	62190	Suppressed
	"Allen Parish, LA"	"22003"	Suppressed	25605	Suppressed
	"Ascension Parish, LA"	"22005"	Suppressed	124672	Suppressed
	"Assumption Parish, LA"	"22007"	Suppressed	22300	Suppressed
	"Avoyelles Parish, LA"	"22009"	Suppressed	40462	Suppressed
	"Beauregard Parish, LA"	"22011"	Suppressed	37253	Suppressed
	"Bienville Parish, LA"	"22013"	Suppressed	13308	Suppressed
	"Bossier Parish, LA"	"22015"	Suppressed	127185	Suppressed
	"Caddo Parish, LA"	"22017"	52	242922	21.4
	"Calcasieu Parish, LA"	"22019"	14	203112	Unreliable
	"Caldwell Parish, LA"	"22021"	0	9960	Unreliable
	"Cameron Parish, LA"	"22023"	0	6968	Unreliable
	"Catahoula Parish, LA"	"22025"	Suppressed	9608	Suppressed
	"Claiborne Parish, LA"	"22027"	Suppressed	15944	Suppressed
	"Concordia Parish, LA"	"22029"	Suppressed	19572	Suppressed
	"De Soto Parish, LA"	"22031"	Suppressed	27436	Suppressed
	"East Baton Rouge Parish, LA"	"22033"	86	440956	19.5
	"East Carroll Parish, LA"	"22035"	Suppressed	7037	Suppressed
	"East Feliciana Parish, LA"	"22037"	Suppressed	19305	Suppressed
	"Evangeline Parish, LA"	"22039"	Suppressed	33443	Suppressed
	"Franklin Parish, LA"	"22041"	0	20156	Unreliable
	"Grant Parish, LA"	"22043"	0	22482	Unreliable
	"Iberia Parish, LA"	"22045"	11	70941	Unreliable
	"Iberville Parish, LA"	"22047"	Suppressed	32721	Suppressed
	"Jackson Parish, LA"	"22049"	Suppressed	15902	Suppressed
	"Jefferson Parish, LA"	"22051"	37	434051	8.5
	"Jefferson Davis Parish, LA"	"22053"	Suppressed	31582	Suppressed
	"Lafayette Parish, LA"	"22055"	16	242782	Unreliable
	"Lafourche Parish, LA"	"22057"	Suppressed	98115	Suppressed
	"LaSalle Parish, LA"	"22059"	Suppressed	14917	Suppressed
	"Lincoln Parish, LA"	"22061"	0	47196	Unreliable
	"Livingston Parish, LA"	"22063"	Suppressed	139567	Suppressed
	"Madison Parish, LA"	"22065"	Suppressed	11161	Suppressed
	"Morehouse Parish, LA"	"22067"	Suppressed	25398	Suppressed
	"Natchitoches Parish, LA"	"22069"	Suppressed	38659	Suppressed
	"Orleans Parish, LA"	"22071"	106	391006	27.1
	"Ouachita Parish, LA"	"22073"	Suppressed	154475	Suppressed
	"Plaquemines Parish, LA"	"22075"	Suppressed	23410	Suppressed
	"Pointe Coupee Parish, LA"	"22077"	Suppressed	21940	Suppressed
	"Rapides Parish, LA"	"22079"	10	130562	Unreliable
	"Red River Parish, LA"	"22081"	0	8477	Unreliable
	"Richland Parish, LA"	"22083"	0	20192	Unreliable
	"Sabine Parish, LA"	"22085"	Suppressed	24032	Suppressed
	"St. Bernard Parish, LA"	"22087"	Suppressed	46721	Suppressed
	"St. Charles Parish, LA"	"22089"	Suppressed	52879	Suppressed
	"St. Helena Parish, LA"	"22091"	Suppressed	10262	Suppressed
	"St. James Parish, LA"	"22093"	Suppressed	21037	Suppressed
	"St. John the Baptist Parish, LA"	"22095"	Suppressed	43184	Suppressed
	"St. Landry Parish, LA"	"22097"	Suppressed	82764	Suppressed
	"St. Martin Parish, LA"	"22099"	Suppressed	53621	Suppressed
	"St. Mary Parish, LA"	"22101"	Suppressed	49774	Suppressed
	"St. Tammany Parish, LA"	"22103"	15	258111	Unreliable
	"Tangipahoa Parish, LA"	"22105"	10	133777	Unreliable
	"Tensas Parish, LA"	"22107"	0	4462	Unreliable
	"Terrebonne Parish, LA"	"22109"	Suppressed	111021	Suppressed
	"Union Parish, LA"	"22111"	Suppressed	22330	Suppressed
	"Vermilion Parish, LA"	"22113"	Suppressed	59830	Suppressed
	"Vernon Parish, LA"	"22115"	Suppressed	48860	Suppressed
	"Washington Parish, LA"	"22117"	Suppressed	46582	Suppressed
	"Webster Parish, LA"	"22119"	0	38798	Unreliable
	"West Baton Rouge Parish, LA"	"22121"	Suppressed	26427	Suppressed
	"West Carroll Parish, LA"	"22123"	0	10982	Unreliable
	"West Feliciana Parish, LA"	"22125"	0	15460	Unreliable
	"Winn Parish, LA"	"22127"	0	14134	Unreliable
	"Androscoggin County, ME"	"23001"	0	107679	Unreliable
	"Aroostook County, ME"	"23003"	Suppressed	67111	Suppressed
	"Cumberland County, ME"	"23005"	Suppressed	293557	Suppressed
	"Franklin County, ME"	"23007"	Suppressed	29897	Suppressed
	"Hancock County, ME"	"23009"	0	54811	Unreliable
	"Kennebec County, ME"	"23011"	0	122083	Unreliable
	"Knox County, ME"	"23013"	0	39771	Unreliable
	"Lincoln County, ME"	"23015"	0	34342	Unreliable
	"Oxford County, ME"	"23017"	0	57618	Unreliable
	"Penobscot County, ME"	"23019"	Suppressed	151096	Suppressed
	"Piscataquis County, ME"	"23021"	0	16800	Unreliable
	"Sagadahoc County, ME"	"23023"	Suppressed	35634	Suppressed
	"Somerset County, ME"	"23025"	Suppressed	50592	Suppressed
	"Waldo County, ME"	"23027"	0	39694	Unreliable
	"Washington County, ME"	"23029"	0	31490	Unreliable
	"York County, ME"	"23031"	0	206229	Unreliable
	"Allegany County, MD"	"24001"	Suppressed	70975	Suppressed
	"Anne Arundel County, MD"	"24003"	25	576031	4.3
	"Baltimore County, MD"	"24005"	57	828431	6.9
	"Calvert County, MD"	"24009"	Suppressed	92003	Suppressed
	"Caroline County, MD"	"24011"	0	33304	Unreliable
	"Carroll County, MD"	"24013"	0	168429	Unreliable
	"Cecil County, MD"	"24015"	Suppressed	102826	Suppressed
	"Charles County, MD"	"24017"	Suppressed	161503	Suppressed
	"Dorchester County, MD"	"24019"	Suppressed	31998	Suppressed
	"Frederick County, MD"	"24021"	Suppressed	255648	Suppressed
	"Garrett County, MD"	"24023"	0	29163	Unreliable
	"Harford County, MD"	"24025"	Suppressed	253956	Suppressed
	"Howard County, MD"	"24027"	Suppressed	323196	Suppressed
	"Kent County, MD"	"24029"	0	19383	Unreliable
	"Montgomery County, MD"	"24031"	16	1052567	Unreliable
	"Prince George's County, MD"	"24033"	66	909308	7.3
	"Queen Anne's County, MD"	"24035"	Suppressed	50251	Suppressed
	"St. Mary's County, MD"	"24037"	Suppressed	112664	Suppressed
	"Somerset County, MD"	"24039"	Suppressed	25675	Suppressed
	"Talbot County, MD"	"24041"	Suppressed	36968	Suppressed
	"Washington County, MD"	"24043"	Suppressed	150926	Suppressed
	"Wicomico County, MD"	"24045"	Suppressed	103195	Suppressed
	"Worcester County, MD"	"24047"	0	51823	Unreliable
	"Baltimore city, MD"	"24510"	224	602495	37.2
	"Barnstable County, MA"	"25001"	Suppressed	213413	Suppressed
	"Berkshire County, MA"	"25003"	Suppressed	126348	Suppressed
	"Bristol County, MA"	"25005"	Suppressed	564022	Suppressed
	"Dukes County, MA"	"25007"	0	17352	Unreliable
	"Essex County, MA"	"25009"	Suppressed	790638	Suppressed
	"Franklin County, MA"	"25011"	0	70963	Unreliable
	"Hampden County, MA"	"25013"	18	470406	Unreliable
	"Hampshire County, MA"	"25015"	Suppressed	161355	Suppressed
	"Middlesex County, MA"	"25017"	Suppressed	1614714	Suppressed
	"Nantucket County, MA"	"25019"	0	11327	Unreliable
	"Norfolk County, MA"	"25021"	Suppressed	705388	Suppressed
	"Plymouth County, MA"	"25023"	10	518132	Unreliable
	"Suffolk County, MA"	"25025"	46	807252	5.7
	"Worcester County, MA"	"25027"	Suppressed	830839	Suppressed
	"Alcona County, MI"	"26001"	0	10362	Unreliable
	"Alger County, MI"	"26003"	0	9097	Unreliable
	"Allegan County, MI"	"26005"	Suppressed	117327	Suppressed
	"Alpena County, MI"	"26007"	0	28360	Unreliable
	"Antrim County, MI"	"26009"	Suppressed	23365	Suppressed
	"Arenac County, MI"	"26011"	0	15041	Unreliable
	"Baraga County, MI"	"26013"	0	8320	Unreliable
	"Barry County, MI"	"26015"	Suppressed	61157	Suppressed
	"Bay County, MI"	"26017"	Suppressed	103923	Suppressed
	"Benzie County, MI"	"26019"	0	17753	Unreliable
	"Berrien County, MI"	"26021"	Suppressed	154141	Suppressed
	"Branch County, MI"	"26023"	0	43622	Unreliable
	"Calhoun County, MI"	"26025"	Suppressed	134487	Suppressed
	"Cass County, MI"	"26027"	Suppressed	51653	Suppressed
	"Charlevoix County, MI"	"26029"	Suppressed	26244	Suppressed
	"Cheboygan County, MI"	"26031"	0	25413	Unreliable
	"Chippewa County, MI"	"26033"	Suppressed	37517	Suppressed
	"Clare County, MI"	"26035"	Suppressed	30757	Suppressed
	"Clinton County, MI"	"26037"	0	79332	Unreliable
	"Crawford County, MI"	"26039"	0	13901	Unreliable
	"Delta County, MI"	"26041"	0	35857	Unreliable
	"Dickinson County, MI"	"26043"	0	25383	Unreliable
	"Eaton County, MI"	"26045"	Suppressed	109826	Suppressed
	"Emmet County, MI"	"26047"	0	33308	Unreliable
	"Genesee County, MI"	"26049"	35	406892	8.6
	"Gladwin County, MI"	"26051"	0	25337	Unreliable
	"Gogebic County, MI"	"26053"	0	15096	Unreliable
	"Grand Traverse County, MI"	"26055"	0	92573	Unreliable
	"Gratiot County, MI"	"26057"	0	40599	Unreliable
	"Hillsdale County, MI"	"26059"	Suppressed	45749	Suppressed
	"Houghton County, MI"	"26061"	0	36219	Unreliable
	"Huron County, MI"	"26063"	Suppressed	31166	Suppressed
	"Ingham County, MI"	"26065"	Suppressed	292735	Suppressed
	"Ionia County, MI"	"26067"	0	64210	Unreliable
	"Iosco County, MI"	"26069"	0	25081	Unreliable
	"Iron County, MI"	"26071"	0	11117	Unreliable
	"Isabella County, MI"	"26073"	Suppressed	70562	Suppressed
	"Jackson County, MI"	"26075"	Suppressed	158823	Suppressed
	"Kalamazoo County, MI"	"26077"	Suppressed	264870	Suppressed
	"Kalkaska County, MI"	"26079"	0	17824	Unreliable
	"Kent County, MI"	"26081"	13	653786	Unreliable
	"Keweenaw County, MI"	"26083"	0	2113	Unreliable
	"Lake County, MI"	"26085"	0	11881	Unreliable
	"Lapeer County, MI"	"26087"	0	88028	Unreliable
	"Leelanau County, MI"	"26089"	0	21764	Unreliable
	"Lenawee County, MI"	"26091"	0	98266	Unreliable
	"Livingston County, MI"	"26093"	Suppressed	191224	Suppressed
	"Luce County, MI"	"26095"	0	6283	Unreliable
	"Mackinac County, MI"	"26097"	Suppressed	10787	Suppressed
	"Macomb County, MI"	"26099"	29	874759	3.3
	"Manistee County, MI"	"26101"	Suppressed	24528	Suppressed
	"Marquette County, MI"	"26103"	0	66516	Unreliable
	"Mason County, MI"	"26105"	0	29100	Unreliable
	"Mecosta County, MI"	"26107"	Suppressed	43545	Suppressed
	"Menominee County, MI"	"26109"	0	22983	Unreliable
	"Midland County, MI"	"26111"	Suppressed	83209	Suppressed
	"Missaukee County, MI"	"26113"	0	15113	Unreliable
	"Monroe County, MI"	"26115"	Suppressed	150439	Suppressed
	"Montcalm County, MI"	"26117"	0	63968	Unreliable
	"Montmorency County, MI"	"26119"	0	9265	Unreliable
	"Muskegon County, MI"	"26121"	12	173588	Unreliable
	"Newaygo County, MI"	"26123"	0	48892	Unreliable
	"Oakland County, MI"	"26125"	50	1259201	4.0
	"Oceana County, MI"	"26127"	Suppressed	26625	Suppressed
	"Ogemaw County, MI"	"26129"	0	20952	Unreliable
	"Ontonagon County, MI"	"26131"	0	5795	Unreliable
	"Osceola County, MI"	"26133"	0	23341	Unreliable
	"Oscoda County, MI"	"26135"	0	8276	Unreliable
	"Otsego County, MI"	"26137"	0	24665	Unreliable
	"Ottawa County, MI"	"26139"	Suppressed	290494	Suppressed
	"Presque Isle County, MI"	"26141"	0	12738	Unreliable
	"Roscommon County, MI"	"26143"	0	23884	Unreliable
	"Saginaw County, MI"	"26145"	14	190800	Unreliable
	"St. Clair County, MI"	"26147"	Suppressed	159337	Suppressed
	"St. Joseph County, MI"	"26149"	0	61043	Unreliable
	"Sanilac County, MI"	"26151"	Suppressed	41182	Suppressed
	"Schoolcraft County, MI"	"26153"	0	8068	Unreliable
	"Shiawassee County, MI"	"26155"	0	68192	Unreliable
	"Tuscola County, MI"	"26157"	Suppressed	52516	Suppressed
	"Van Buren County, MI"	"26159"	Suppressed	75448	Suppressed
	"Washtenaw County, MI"	"26161"	Suppressed	370963	Suppressed
	"Wayne County, MI"	"26163"	249	1753893	14.2
	"Wexford County, MI"	"26165"	0	33466	Unreliable
	"Aitkin County, MN"	"27001"	0	15902	Unreliable
	"Anoka County, MN"	"27003"	Suppressed	353813	Suppressed
	"Becker County, MN"	"27005"	Suppressed	34371	Suppressed
	"Beltrami County, MN"	"27007"	Suppressed	46847	Suppressed
	"Benton County, MN"	"27009"	Suppressed	40545	Suppressed
	"Big Stone County, MN"	"27011"	0	4989	Unreliable
	"Blue Earth County, MN"	"27013"	Suppressed	67427	Suppressed
	"Brown County, MN"	"27015"	0	25111	Unreliable
	"Carlton County, MN"	"27017"	0	35837	Unreliable
	"Carver County, MN"	"27019"	0	103551	Unreliable
	"Cass County, MN"	"27021"	0	29519	Unreliable
	"Chippewa County, MN"	"27023"	0	11924	Unreliable
	"Chisago County, MN"	"27025"	0	55922	Unreliable
	"Clay County, MN"	"27027"	0	63955	Unreliable
	"Clearwater County, MN"	"27029"	0	8810	Unreliable
	"Cook County, MN"	"27031"	0	5393	Unreliable
	"Cottonwood County, MN"	"27033"	0	11277	Unreliable
	"Crow Wing County, MN"	"27035"	0	64889	Unreliable
	"Dakota County, MN"	"27037"	Suppressed	425423	Suppressed
	"Dodge County, MN"	"27039"	Suppressed	20822	Suppressed
	"Douglas County, MN"	"27041"	Suppressed	37964	Suppressed
	"Faribault County, MN"	"27043"	0	13758	Unreliable
	"Fillmore County, MN"	"27045"	0	21058	Unreliable
	"Freeborn County, MN"	"27047"	0	30444	Unreliable
	"Goodhue County, MN"	"27049"	0	46403	Unreliable
	"Grant County, MN"	"27051"	0	6021	Unreliable
	"Hennepin County, MN"	"27053"	21	1259428	1.7
	"Houston County, MN"	"27055"	0	18578	Unreliable
	"Hubbard County, MN"	"27057"	0	21332	Unreliable
	"Isanti County, MN"	"27059"	0	39966	Unreliable
	"Itasca County, MN"	"27061"	0	45108	Unreliable
	"Jackson County, MN"	"27063"	0	9911	Unreliable
	"Kanabec County, MN"	"27065"	0	16207	Unreliable
	"Kandiyohi County, MN"	"27067"	0	42855	Unreliable
	"Kittson County, MN"	"27069"	0	4248	Unreliable
	"Koochiching County, MN"	"27071"	0	12440	Unreliable
	"Lac qui Parle County, MN"	"27073"	0	6658	Unreliable
	"Lake County, MN"	"27075"	0	10658	Unreliable
	"Lake of the Woods County, MN"	"27077"	0	3758	Unreliable
	"Le Sueur County, MN"	"27079"	0	28494	Unreliable
	"Lincoln County, MN"	"27081"	0	5673	Unreliable
	"Lyon County, MN"	"27083"	0	25629	Unreliable
	"McLeod County, MN"	"27085"	0	35873	Unreliable
	"Mahnomen County, MN"	"27087"	0	5519	Unreliable
	"Marshall County, MN"	"27089"	0	9390	Unreliable
	"Martin County, MN"	"27091"	0	19785	Unreliable
	"Meeker County, MN"	"27093"	0	23141	Unreliable
	"Mille Lacs County, MN"	"27095"	Suppressed	26139	Suppressed
	"Morrison County, MN"	"27097"	0	33169	Unreliable
	"Mower County, MN"	"27099"	0	40011	Unreliable
	"Murray County, MN"	"27101"	0	8276	Unreliable
	"Nicollet County, MN"	"27103"	0	34220	Unreliable
	"Nobles County, MN"	"27105"	0	21924	Unreliable
	"Norman County, MN"	"27107"	0	6475	Unreliable
	"Olmsted County, MN"	"27109"	Suppressed	156277	Suppressed
	"Otter Tail County, MN"	"27111"	Suppressed	58812	Suppressed
	"Pennington County, MN"	"27113"	0	14178	Unreliable
	"Pine County, MN"	"27115"	0	29483	Unreliable
	"Pipestone County, MN"	"27117"	0	9047	Unreliable
	"Polk County, MN"	"27119"	0	31529	Unreliable
	"Pope County, MN"	"27121"	0	11097	Unreliable
	"Ramsey County, MN"	"27123"	15	550210	Unreliable
	"Red Lake County, MN"	"27125"	0	3999	Unreliable
	"Redwood County, MN"	"27127"	0	15249	Unreliable
	"Renville County, MN"	"27129"	0	14612	Unreliable
	"Rice County, MN"	"27131"	0	66523	Unreliable
	"Rock County, MN"	"27133"	0	9414	Unreliable
	"Roseau County, MN"	"27135"	0	15150	Unreliable
	"St. Louis County, MN"	"27137"	Suppressed	199754	Suppressed
	"Scott County, MN"	"27139"	Suppressed	147381	Suppressed
	"Sherburne County, MN"	"27141"	0	96036	Unreliable
	"Sibley County, MN"	"27143"	0	15028	Unreliable
	"Stearns County, MN"	"27145"	0	159256	Unreliable
	"Steele County, MN"	"27147"	0	36803	Unreliable
	"Stevens County, MN"	"27149"	0	9753	Unreliable
	"Swift County, MN"	"27151"	0	9345	Unreliable
	"Todd County, MN"	"27153"	0	24582	Unreliable
	"Traverse County, MN"	"27155"	0	3308	Unreliable
